"Data Source","World Development Indicators",

"Last Updated Date","2016-05-02",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"South Asia","SAS","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.6965570775032","70.6461680866586","68.2838632352515","71.5500503768434","66.5412100044161","66.1836432074826","65.1978803839092","59.8824296913156","72.7180677093296","64.0681097896128","64.5733198414706","58.49491764833","62.7050773286947","61.8532114891849","61.5142061953201","61.1946742151563","59.1099377543981","56.4780712633742","","","50.6001292514601","","","","","",
"Saudi Arabia","SAU","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sudan","SDN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.86949168449653","8.65873242919908","","","","","","","","","","","","","","","","",
"Senegal","SEN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.9831543445965","85.14968027841","82.5060649381561","83.6137035077375","73.723628577014","68.8524866430016","","","","","","","","","","","","","","",
"Singapore","SGP","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.8387486118459","78.962945424411","81.8417001322932","72.8302522209012","70.1990093017725","72.7150566765643","72.6539458380202","71.3323718175003","82.6190408134952","87.8619404184208","84.0527376909375","94.4715425809553","107.022478905715","109.311000628418","102.53391813017","95.2573158425833","83.3044478037771","77.6885365445431","97.1051590482255","107.336577835902","102.903421039325","106.302231679484","109.744005850979","","","",
"Solomon Islands","SLB","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"El Salvador","SLV","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224.52699963359","255.207906873009","245.642257269246","31.4522133398973","55.2775981043847","50.9726391567586","49.0850277308318","48.3368250008775","43.5665502218245","41.0233324612408","40.6443952778685","49.5368090992691","49.5207369399065","47.8298623979429","","55.8574837069677","","",
"San Marino","SMR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5102.68132487772","","","","","","","16.5484663101604","34.4739344723618","41.491350801131","51.0809924050633","62.0422667805295","61.4591896188159","59.0464098689283","","","","","","","",
"Somalia","SOM","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (developing only)","SSA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (all income levels)","SSF","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.772538105802806","0.876053974509531","0.890942595369324","1.45014952529928","1.5961436420048","1.53316242057547","1.30195451099632","44.5055656717775","43.9413876421057","36.4397853320873","32.2682460855898","31.1878963635335","29.5829800019455","37.6304426435561","44.5961791847917","47.0589419830634","53.3098562545627","63.2000140637741","","",
"Slovenia","SVN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.5820036202421","19.9739048771686","20.582109142769","21.1212660406064","21.6594821119473","","","","","","","","","","","","","","","","",
"Sweden","SWE","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.283509574164","42.8164646881496","42.0213308727746","41.9805889213771","","",
"Swaziland","SWZ","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sint Maarten (Dutch part)","SXM","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","176.7900093515","100.339201536241","75.5393742844056","78.8418861321708","72.9926551788098","","","",
"Syrian Arab Republic","SYR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Thailand","THA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.4477535013577","13.3655671677629","10.878995016319","8.18621089519369","5.69321982732869","4.61010031721765","3.6734968103557","4.64153117549438","10.6698440832924","20.0058004165083","21.9645742374832","24.5782796541","30.0703568439841","27.0460231829347","24.3964377450347","25.4581341823903","24.3806272572793","22.9934520982598","22.4502104780378","26.7920960992814","26.9151471366461","28.1479610499992","28.4509001302829","29.2309683379708","","",
"Tajikistan","TJK","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","151.544170438754","114.072250494965","79.803703367815","","","","","","","","","","","","","","",
"Turkmenistan","TKM","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.8872119110749","53.4375","51.512445972805","","","","","","","","","","","16.8032186009608","15.9279460836929","","","","","","","","",
"Tunisia","TUN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.7703800956018","60.6727188081937","55.4991317544397","59.3098274568642","59.0345141585198","57.518267866149","55.2965179400303","56.9353278066895","54.2817440338334","55.6386363803379","56.7214685407345","56.467642102279","55.9340939899214","55.0211600274784","53.8374194744404","52.4205297222421","48.562318473175","45.7895412461289","43.2919349060393","42.9297921509547","40.6624079372229","44.5602425308428","44.5735240918989","","","",
"Turkey","TUR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.2454942016516","32.1299111323629","34.0172765253785","33.6982240635611","44.0175069513359","35.841399837353","37.9207517149446","44.2932894665075","31.0482076849113","","","","","","","","","","43.479969609053","52.9440420652479","50.0749295857518","45.5186859009073","43.5257380946991","38.01021442591","","",
"Tuvalu","TUV","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uganda","UGA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.0469931640302","46.4462408361585","42.9265884592521","","","","69.3423614438549","64.9470689673927","57.9277474414141","26.4924032713057","33.1931998927099","28.9163955960748","27.5493382062034","35.4399218138434","33.2117956196732","","","",
"Ukraine","UKR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.976448181234","45.2874698653496","","","","","","","","13.826704329702","24.8751238579069","29.8803309535004","27.4827594960273","33.7030859227334","","","",
"Upper middle income","UMC","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.5959630364015","24.5905757591411","23.6047773194107","21.8791430371302","24.5301880718095","","","","","","","40.6433348596506","95.2678607204109","105.602780852245","85.425594123742","76.1144597080025","69.0268963476743","58.5120605304436","57.2526825176099","49.2733292135984","44.2227017546251","45.3514512209494","43.3025365152739","","","",
"United States","USA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.821366214969","43.9480251213022","45.9165412131178","48.1047481882525","47.2140613431426","47.0597812898124","46.5855092779056","43.9588000611952","41.0099128640157","37.6122710205055","33.1582225366632","51.9937058144439","53.5029168048066","55.9686812639751","56.3840390582169","56.2890963252477","55.2941842181172","55.6342946450577","64.0317771828835","76.3152722363308","85.6015942399721","90.1621260469988","94.3288124758788","96.1572103809548","97.1502383249555","",
"Uzbekistan","UZB","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Vincent and the Grenadines","VCT","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vanuatu","VUT","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.9665623988782","","","","","25.7788963886664","23.814391588478","24.893760539629","28.4022961014111","27.3040009250694","","","","","","","","","","","","","","","","",
"West Bank and Gaza","PSE","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Samoa","WSM","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.4562362129629","38.1387405594106","41.5514772524324","43.78399219423","49.2297218472769","49.5658713261183","48.9129342676567","47.8134157497599","49.5832864003749","46.772906247632","44.1132417029933","","","","","","","","26.018471258551","","","","","","","",
"Congo, Dem. Rep.","COD","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","289.844727084861","113.584666666667","128.444708097928","104.00210747895","169.786611378329","232.936231054902","243.595506269697","152.187001902338","","","","","","","","","","","","","","","","","","",
"Zambia","ZMB","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","244.380536439033","277.530307986501","164.700753558863","161.786076869105","149.209889858483","155.279224614308","175.934490736564","150.072548942759","161.232157851948","","","","","","","","","","","","","","","","","",
"Zimbabwe","ZWE","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.4404956992584","54.9036239705362","59.3143780924241","58.9767183387326","55.43439299903","77.088212828816","62.1851060072514","57.4067978726188","","","","","","","","","","","","","","","","","","",
